ID,account_type,gender,age,region_code,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,emi_active,cc_cons
4011,current,M,28,737,82598.29,1036.0,32139.0,8297.25,206.0,20956.0,44.0,30.0,35.0,52.0,3.0,31.0,599000.0,1.0,1.0,1.0,1.0,345.6,16000.0,6100.0,-4664.0,37490.63,2068.0,4.0,3.0,35341.0,235324.01,6788.0,3.0,42.0,48537.22,302963.32,35685.0,3.0,12.0,37861.0,Y,7812.52,4630.0
4565,current,F,66,700,14013.0,572.52,7715.5,1922.5,1761.895,444.0,44.0,71.0,48.0,18.0,1.0,5.0,184000.0,1.0,1.0,1.0,1.0,67833.35,152664.0,550.0,1079.0,72493.5,22793.0,10.0,2.0,24716.0,59877.22,75083.0,2.0,7.0,36274.0,37496.69,55296.0,2.0,35.0,28136.21,Y,64602.96,20047.0
3087,current,M,42,354,3606.85,6698.01,945.98,79601.9,3366.51,9179.0,44.0,36.0,19.0,3.0,2.0,2.0,44000.0,1.0,1.0,1.0,1.0,153410.0,1194405.5,550.0,-3053.0,10434.25,36855.39,63.0,1.0,31829.0,25979.58,139158.0,2.0,20.0,19669.0,36822.7,160302.0,117.0,58.0,17399.0,Y,1337.65,3866.0
8884,current,M,62,535,5406.1,3473.0,7639.0,4400.9,2666.0,201.0,7.0,10.0,67.0,11.0,2.0,30.0,53000.0,1.0,1.0,1.0,1.0,140291.6,100934.0,300500.0,10455.0,28759.59,131751.0,36.0,0.0,142896.0,14971.23,61254.0,6.0,14.0,22319.0,434899.05,31543.0,6.0,21.0,31739.0,Y,2381.96,13853.0
19759,current,M,53,866,9723.81,1129.0,6603.55,5759.51,14686.0,4947.95,5.0,29.0,48.0,4.0,18.0,81.0,378000.0,1.0,1.0,1.0,1.0,19087.6,43397.0,130000.0,16455.0,184004.1,33981.0,147.0,33.0,90.38,86081.88,15693.0,2.0,82.0,22908.0,55138.79,68042.0,3.0,103.0,30918.0,Y,1529.31,85525.0
18174,current,M,42,536,40351.97,1279.0,13566.0,3951.0,2418.1,4411.0,19.0,2.0,13.0,48.0,2.0,1.0,427000.0,1.0,1.0,1.0,1.0,489773.55,125090.58,51520.0,1014.0,35747.16,122787.0,35.0,1.0,44341.0,58104.14,81230.0,2.0,69.0,21423.0,15438.0,1768561.74,9.0,18.0,55454.0,Y,7129.67,18260.0
13921,current,M,33,945,1687.92,18740.0,12616.44,383.0,10088.72,80603.0,101.0,10.0,38.0,17.0,2.0,47.0,313000.0,1.0,1.0,1.0,1.0,98543.96,372815.4,22000.0,1079.0,64097.5,106668.0,42.0,3.0,15571.0,37357.37,13459.0,6.0,21.0,29494.0,37799.42,57167.78,22.0,83.0,13657.0,Y,230.12,10835.0
16618,saving,M,220,370,2963.0,908.0,12776.11,3996.32,17708.0,5199.91,24.0,23.0,82.0,5.0,1.0,10.0,369000.0,1.0,1.0,1.0,1.0,2242.35,157624.24,48950.0,4795.0,87913.66,25885.0,9.0,13.0,27405.0,75289.31,115688.98,7.0,11.0,16540.0,3444138.08,80902.0,5.0,32.0,38609.0,Y,799.96,13562.0
6095,current,M,37,748,1302.68,2353.0,16932.98,6090.8,2289.62,1627.41,6.0,39.0,23.0,11.0,3.0,42.0,19000.0,1.0,1.0,1.0,1.0,61186.36,76365.24,13873.0,-5715.4902299999985,894.25,33557.35,42.0,2.0,61899.0,16193.55,57188.0,0.0,20.0,20007.0,110804.8,57641.0,39.0,50.0,5200000.0,Y,8571.41,16581.0
6224,current,M,50,503,12084.0,7222.0,2594.29,3842.0,8044.7,1517.0,56.0,31.0,87.0,5.0,44.0,13.0,481000.0,1.0,1.0,1.0,1.0,127004.3,54388.23,100000.0,1500.0,31779.29,13916.0,20.0,3.0,43537.0,62963.93,20726.0,0.0,25.0,5500.0,166398.07,40193.93,4.0,124.0,64354.0,Y,558.51,16860.0
9995,current,M,42,883,5010.0,555.0,28707.0,16831.5,26730.56,4103.19,32.0,26.0,82.0,50.0,36.0,20.0,138000.0,1.0,1.0,1.0,1.0,4500.0,446457.0,1143.0,0.0,119694.85,81605.0,5.0,3.0,800000.0,109249.09,71065.0,1.0,28.0,20832.0,57983.78,47345.0,3.0,32.0,17184.0,Y,15221.31,19855.0
18645,current,F,66,882,26475.18,5898.0,9634.0,3755.19,51737.0,9488.52,2.0,26.0,48.0,1.0,4.0,31.0,371000.0,1.0,1.0,1.0,1.0,417.0,10903.0,230000.0,6916.0,8711.25,310675.5,18.0,6.0,37746.0,8181.62,49460.0,0.0,1.0,25950.0,7098.0,188604.0,3.0,22.0,650.0,Y,310.49,18627.0
17371,current,M,220,511,4220.55,5028.0,11646.17,3787.75,2803.47,423.73,5.0,66.0,135.0,54.0,4.0,8.0,430000.0,1.0,1.0,1.0,1.0,6264.25,470000.0,891.0,-4679.0,11828.0,72493.17,4.0,17.0,78099.3,50307.97,27875.0,45.0,23.0,35052.0,23884.5,23823.09,11.0,83.0,111814.0,Y,4288.13,5675.0
11580,current,M,53,537,17139.16,1533.9,9998.57,14156.41,7671.0,1999.0,37.0,11.0,60.0,2.0,3.0,68.0,147000.0,1.0,1.0,1.0,1.0,3299447.1360000004,610000.0,2019.0,167.0,37513.34,81628.0,39.0,2.0,44663.0,71736.11,40689.0,2.0,12.0,26179.0,77338.24,431964.0,42.0,61.0,96373.0,Y,147.84,288628.0
4491,saving,M,33,486,2217.6,782.0,51662.68,516.0,7865.9,11238.1,63.0,3.0,84.0,57.0,18.0,2.0,28000.0,1.0,1.0,1.0,1.0,205595.43,11982.0,183999.0,277.0,51385.51,54359.0,42.0,7.0,17258.0,21490.17,7776.0,9.0,78.0,189537.0,70238.65,25858.0,4.0,6.0,14187.0,Y,5683.12,11605.0
10903,current,M,33,485,5186.97,798.0,4724.3,2837.84,4344.505,6190.0,63.0,85.0,64.0,1.0,5.0,9.0,197000.0,1.0,1.0,1.0,1.0,253302.0,385218.7,248000.0,19765.0,58999.88,161568.3,18.0,4.0,25732.0,105072.66,91251.0,2.0,12.0,28204.0,45847.5,455.0,2.0,39.0,25275.0,Y,57651.97,8345.0
9048,saving,M,39,300,3374.07,6432.0,20434.59,518.0,6509.0,5773.0,10.0,10.0,46.0,53.0,7.0,98.0,381000.0,1.0,1.0,1.0,1.0,58834.74,134000.0,300500.0,-6301.0,25413.22,9821.66,42.0,36.0,41100.0,49064.0,67370.11,2.0,20.0,42741.0,80479.75,74762.0,1.0,24.0,20040.0,Y,15728.69,4995.0
7537,saving,M,37,957,35665.9,276.25,16957.5,3755.19,35551.0,2150.0,531.0,23.0,117.0,62.0,36.0,80.0,461000.0,1.0,1.0,1.0,1.0,1399.9,2436.91,130000.0,4889.0,74115.51,25648.0,29.0,1.0,58727.0,27288.35,49275.0,2.0,7.0,100500.0,43253.72,5180.0,2.0,38.0,24071.0,Y,2867.1,6469.0
16344,current,M,42,300,7383.08,5709.41,7346.97,4115.0,768.88,1326.0,28.0,10.0,1.0,53.0,7.0,62.0,381000.0,1.0,1.0,1.0,1.0,1112.4,500358.79,130000.0,0.0,64757.45,129258.0,7.0,4.0,156535.0,36797.37,43640.35,5.0,78.0,39374.0,105488.53,99919.93,7.0,15.0,27480.0,Y,5905.91,866.0
9082,current,M,35,324,6871.22,10189.76,2024.76,411.0,7839.5,11827.46,6.0,81.0,82.0,48.0,3.0,42.0,390000.0,1.0,1.0,1.0,1.0,28844.0,6.0,3975.0,8723.0,79706.01,23667.18,20.0,19.0,61134.0,36993.53,53967.97,11.0,7.0,193000.0,31129.62,32101.0,2.0,73.0,60477.0,Y,4313.77,13800.0
658,current,M,34,536,2311.0,446.0,20091.23,232.0,3378.76,2814.0,7.0,99.0,19.0,25.0,1.0,13.0,267000.0,1.0,1.0,1.0,1.0,41883.6,68663.61,24250.0,5773.0,82730.74,100104.0,20.0,23.0,21239.0,58604.75,60033.0,9.0,81.0,90329.0,47208.0,46805.0,4.0,79.0,16024.92,Y,6128.02,1358.0
6396,current,M,47,536,7998.48,2270.01,2219.0,7316.1,9640.0,6857.0,1.0,18.0,89.0,1.0,3.0,77.0,472000.0,1.0,1.0,1.0,1.0,293418.75,119898.8,579.0,2921.0,164183.7,50010.0,90.0,14.0,159993.0,80447.45,55824.0,3.0,20.0,29756.0,42282.07,11136.0,8.0,50.0,23785.0,Y,1364.13,4019.0
5464,current,F,32,537,22831.19,24183.32,1771.0,332.0,7431.36,1164.0,2.0,9.0,44.0,1.0,18.0,2.0,501000.0,1.0,1.0,1.0,1.0,105453.65,11982.0,3975.0,-5998.43994,14974.04,223764.0,36.0,3.0,66300.0,61198.4,40721.75,5.0,8.0,33573.0,65097.5,808.0,49.0,50.0,42300.0,Y,8534.33,6558.0
6212,current,M,38,866,11557.5,2929.29,47220.69,1366.9,23093.0,8418.5,7.0,99.0,16.0,4.0,3.0,13.0,302000.0,1.0,1.0,1.0,1.0,6100.0,82907.34,25524.0,14509.0,54422.57,38554.0,7.0,4.0,45553.0,41732.7,68960.0,3.0,12.0,41926.0,384385.56,278207.0,4.0,18.0,45932.0,Y,3320.04,4558.0
1361,current,M,28,805,20562.0,63524.77,9169.45,299.01,15685.17,1885.0,1.0,5.0,13.0,3.0,1.0,1.0,393000.0,1.0,1.0,1.0,1.0,196885.0,234459.4,6100.0,6885.0,58257.96,120319.0,20.0,1.0,38913.0,5982.6,44105.5,5.0,5.0,26.25,139625.75,139366.94,18.0,104.0,101204.0,Y,12.82,10248.0
8296,current,M,60,537,11842.88,232.6,3384.46,8094.0,9569.94,13650.3,12.0,42.0,1.0,4.0,3.0,47.0,267000.0,1.0,1.0,1.0,1.0,5045.13,77000.0,3975.0,1079.0,21563.58,85740.0,10.0,3.0,21588.0,101374.76,189248.0,2.0,17.0,25120.0,7564.5,33462.0,41.0,79.0,16120.0,Y,2792.93,9491.0
6141,current,M,60,700,590.0,4253.0,1512.32,11296.0,64332.0,38928.0,56.0,29.0,4.0,4.0,6.0,56.0,302000.0,1.0,1.0,1.0,1.0,72937.76,138475.4,3975.0,7478.0,61790.63,14907.0,11.0,5.0,34710.0,30318.69,188295.53,0.0,78.0,410852.0,113362.78,63771.0,9.0,58.0,109400.0,Y,2074.63,130448.0
502,current,M,47,743,1041.0,12880.0,213004.85,6166.0,35280.0,6170.0,92.0,5.0,14.0,20.0,15.0,11.0,293000.0,1.0,1.0,1.0,1.0,9717.55,15000.0,13873.0,10210.0,58517.51,150830.41,20.0,2.0,27453.0,181022.5,36589.0,12.0,4.0,76924.0,117069.93,70026.0,6.0,32.0,665.0,Y,7984.41,204.0
4364,current,M,30,249,9006.0,355.0,18768.06,2133.79,26350.34,1547.18,25.0,43.0,10.0,3.0,4.0,47.0,54000.0,1.0,1.0,1.0,1.0,720551.4,110135.86,3570.0,12299.0,90919.15,127943.28,2.0,3.0,39329.0,132398.17,38199.24,11.0,59.0,22830.0,22971.0,4228.0,14.0,1.0,54409.5,Y,5942.16,17577.0
15800,saving,M,33,762,32120.62,3037.0,12042.76,23838.47,4481.05,1873.0,2.0,1.0,27.0,19.0,55.0,17.0,524000.0,1.0,1.0,1.0,1.0,825.0,245000.0,36114.0,20324.0,9010.0,78970.91,20.0,1.0,46353.0,37313.0,74596.3,31.0,46.0,86924.0,17889.5,63771.0,2.0,103.0,36800.0,Y,544.31,9917.0
10709,current,M,53,922,36637.79,736.0,37416.11,4783.08,32906.72,4947.95,531.0,6.0,117.0,4.0,44.0,64.0,414000.0,1.0,1.0,1.0,1.0,16317860.0,330001.0,798.0,6885.0,27703.3,30633.0,94.0,3.0,96303.0,41393.0,13341.0,2.0,20.0,35011.0,32653.62,57337.0,9.0,11.0,39647.0,Y,13170.34,130528.0
898,current,F,56,123,6767.0,8229.02,5994.14,25572.0,6695.0,1704.0,16.0,6.0,10.0,41.0,9.0,80.0,367000.0,1.0,1.0,1.0,1.0,48675.31,446457.0,155205.0,-4664.0,80603.11,39175.68,4.0,1.0,12665.0,29225.02,119168.0,3.0,20.0,85.55,8635.5,80055.29,5.0,73.0,28154.0,Y,5271.01,10856.0
2742,current,M,56,535,16566.22,2116.0,28874.94,7782.0,8536.21,908.0,4.0,34.0,4.0,1.0,1.0,25.0,300000.0,1.0,1.0,1.0,1.0,13849.4,100934.0,678.0,3421.0,72029.81,60790.81,46.0,4.0,59921.0,52793.36,26174.0,31.0,20.0,44245.0,24133.0,17307.0,3.0,68.0,15362.0,Y,4404.42,8973.0
11458,current,M,30,355,22955.19,3444.37,27345.0,9914.19,4620.21,1387.0,6.0,23.0,50.0,7.0,3.0,8.0,44000.0,1.0,1.0,1.0,1.0,192428.25,15395.48,2130.0,-5998.43994,34926.21,57596.33,11.0,55.0,130332.0,263711.06,190749.0,31.0,8.0,35741.0,23325.65,7666.0,6.0,120.0,113699.0,Y,35696.73,17160.0
12403,saving,M,34,683,8961.47,3091.94,10291.31,211.73,13721.0,2842.0,10.0,9.0,35.0,24.0,6.0,47.0,17000.0,1.0,1.0,1.0,1.0,1146.0,30007.0,130000.0,6916.0,40320.75,50727.0,69.0,4.0,31068.0,37998.52,301116.04,1.0,23.0,26494.0,12240.39,19311.0,21.0,1.0,1710.0,Y,1559.3,10522.0
19827,current,M,33,259,2770.0,25448.84,605.01,8297.25,46611.72,1088.96,10.0,77.0,67.0,1.0,1.0,12.0,466000.0,1.0,1.0,1.0,1.0,160.2,65174.0,694.0,6885.0,14692.0,740.0,4.0,7.0,17155.0,173225.51,49484.0,70.0,81.0,19356.0,18098.47,37380.0,19.0,14.0,20797.0,Y,756.7,337038.0
17841,current,F,33,512,22229.24,2054.0,16700.82,14358.0,4500.0,1421.66,2.0,9.0,49.0,8.0,6.0,62.0,44000.0,1.0,1.0,1.0,1.0,4552.0,157624.24,5797.0,-3506.17993,59141.07,49240.0,4.0,4.0,34378.0,48612.68,28974.0,1.0,7.0,63827.0,40313.5,77747.0,12.0,75.0,345000.0,Y,4810.1,6340.0
11283,saving,M,35,710,26621.0,3523.77,25586.83,9366.0,21128.97,1537.0,15.0,23.0,87.0,42.0,4.0,11.0,272000.0,1.0,1.0,1.0,1.0,47024.8,195506.79,8417.0,-3053.0,39227.64,108812.0,11.0,3.0,29640.0,47352.56,59836.69,2.0,104.0,13817.0,41082.0,1362.0,9.0,58.0,16450.0,Y,34210.82,307287.0
5608,current,M,53,683,2874.29,2197.7,34313.0,39467.74,12428.0,2339.77,29.0,1.0,67.0,2.0,4.0,64.0,256000.0,1.0,1.0,1.0,1.0,417.0,343342.9,16114.0,3897.0,35924.1,5514.0,32.0,9.0,50806.0,74249.24,297.0,20.0,108.0,100000.0,24103.75,27687.5,21.0,18.0,15880.0,Y,2715.34,126405.0
7952,current,M,33,466,25684.0,2826.0,1264.86,1749.0,7203.25,15292.85,10.0,50.0,84.0,1.0,1.0,75.0,525000.0,1.0,1.0,1.0,1.0,140291.6,165970.9,24619.0,903.0,119370.54,20481.0,46.0,2.0,48465.0,11119.44,41789.0,50.0,38.0,38861.0,76960.23,85034.59,3.0,21.0,111486.0,Y,731.3,11422.0
1905,current,M,47,614,6476.75,690.01,4335.0,2598.0,7956.0,6041.0,14.0,27.0,9.0,21.0,1.0,98.0,337000.0,1.0,1.0,1.0,1.0,360978.37,100934.0,16114.0,1500.0,76899.87,305978.0,1.0,2.0,21496.11,98863.45,94382.26,6.0,8.0,22650.0,99836.47,80055.29,94.0,36.0,242569.0,Y,4800.0,35269.0
9641,current,M,46,245,18390.51,3118.0,1915.45,1146.0,48579.44,15173.75,44.0,30.0,5.0,7.0,14.0,1.0,20000.0,1.0,1.0,1.0,1.0,2.13,86666.06,1143.0,8723.0,55287.5,78329.0,69.0,19.0,32700.0,3901.0,127498.0,12.0,20.0,93054.0,116916.57,19054.0,3.0,73.0,18309.0,Y,107.64,5577.0
19414,current,M,42,247,13012.0,997.3,2062.78,4904.0,7685.42,3647.0,4.0,3.0,61.0,1.0,6.0,47.0,155000.0,1.0,1.0,1.0,1.0,168.75,240000.0,300500.0,6885.0,10122.25,43173.38,103.0,36.0,42002.0,68761.31,22096.0,6.0,20.0,40012.0,46918.37,33895.75,49.0,32.0,66614.0,Y,3933.62,10967.0
12199,current,M,53,805,7185.0,1944.0,48802.77,10285.0,15202.73,3891.73,44.0,16.0,59.0,3.0,1.0,29.0,134000.0,1.0,1.0,1.0,1.0,568.8,393982.1,16114.0,-5715.4902299999985,34701.0,15209.0,11.0,23.0,97093.0,29530.44,76922.36,2.0,108.0,27936.0,42681.02,38152.0,13.0,50.0,63170.0,Y,2657.66,2942.0
1755,current,M,42,743,119587.01,7912.0,20907.69,9529.0,17152.91,999.0,6.0,10.0,14.0,42.0,1.0,81.0,244000.0,1.0,1.0,1.0,1.0,306.4,82907.34,678.0,7478.0,3203.25,6828.0,63.0,6.0,617059.0,42263.1,95102.0,3.0,18.0,32344.0,136634.13,18376.0,6.0,104.0,41933.0,Y,16131.21,129618.0
11455,saving,M,56,914,59105.93,608.0,3565.56,11209.0,5451.0,2402.0,16.0,27.0,50.0,1.0,2.0,53.0,147000.0,1.0,1.0,1.0,1.0,34648.75,257406.7,1633.0,5464.0,47190.39,40243.0,9.0,3.0,96111.0,388190.96,13474.0,30.0,8.0,26645.0,258647.5,46548.0,5.0,73.0,22576.48,Y,8185.83,18922.0
2187,current,M,64,958,4082.25,67801.63,518.67,1767.0,12154.0,1704.0,59.0,18.0,82.0,47.0,44.0,79.0,134000.0,1.0,1.0,1.0,1.0,4140.0,235.17,49975.0,167.0,24174.65,78165.88,89.0,1.0,42586.0,16372.74,32551.0,2.0,81.0,23483.0,42793.0,52068.0,6.0,103.0,12299.0,Y,164.13,3369.0
7119,current,F,33,503,69993.96,1401.35,14307.26,4535.0,3087.0,8560.56,57.0,22.0,50.0,50.0,2.0,17.0,34000.0,1.0,1.0,1.0,1.0,8209320.0,180000.0,2158.0,0.0,93973.0,42141.99,72.0,15.0,56500.0,21283.26,33322.0,2.0,44.0,99586.0,46897.51,21050.0,5.0,32.0,326.0,Y,4412.02,16653.0
10380,current,F,30,594,5040.36,11805.26,8728.0,733.0,6443.5,12134.27,80.0,22.0,4.0,30.0,3.0,11.0,533000.0,1.0,1.0,1.0,1.0,5688.0,227697.61,4367.0,1079.0,14022.02,231559.0,18.0,2.0,13822.0,1109.41,179513.0,1.0,63.0,17680.0,21114.75,44246.09,94.0,15.0,2041.0,Y,9758.48,16870.0
12796,current,M,60,464,19000.17,6315.95,10257.52,9090.0,14359.355,4216.0,6.0,3.0,35.0,1.0,21.0,39.0,39000.0,1.0,1.0,1.0,1.0,1080.75,10701.0,2158.0,6916.0,25514.33,158666.7,9.0,7.0,16594.0,18792.51,4237.0,5.0,5.0,30543.0,30946.11,19625.0,13.0,50.0,68429.0,Y,66.49,404080.0
2104,saving,M,55,683,5362.82,18197.05,100554.89,317.78,3760.0,914.33,4.0,10.0,44.0,17.0,55.0,17.0,170000.0,1.0,1.0,1.0,1.0,116122.65,3.0,16215.0,4314.0,419275.64,14507.5,3.0,2.0,21488.0,137816.7,37573.0,3.0,20.0,61485.0,17091.8,98886.0,12.0,12.0,204.07,Y,1694.71,1434.0
8357,current,M,42,867,2417.78,14482.0,13416.87,12119.0,7602.0,3184.0,44.0,6.0,67.0,3.0,18.0,56.0,216000.0,1.0,1.0,1.0,1.0,811000.0,39833.19,25524.0,5464.0,66484.26,20522.0,12.0,1.0,51370.0,4888.21,40099.5,23.0,18.0,216000.0,24803.0,100581.0,117.0,52.0,6510.0,Y,12778.23,16529.0
13405,current,F,34,445,8748.39,13361.0,13343.28,2095.5,5669.03,2235.3,1.0,10.0,35.0,41.0,71.0,4.0,579000.0,1.0,1.0,1.0,1.0,123295.4,79828.0,30040.0,0.0,22714.49,6404.0,5.0,2.0,8711.0,39190.09,3186.0,1.0,67.0,20767.0,44213.0,44777.0,6.0,103.0,42500.0,Y,9074.33,6482.0
2522,saving,M,29,363,7390.02,3549.0,61016.0,833.0,3931.4,1045.0,2.0,23.0,35.0,2.0,31.0,1.0,345000.0,1.0,1.0,1.0,1.0,249060.0,992890.32,536.0,167.0,25353.92,27488.5,8.0,3.0,105980.0,8914.0,43568.0,6.0,23.0,26367.0,133976.38,24243.0,49.0,83.0,14678.0,Y,3944.71,2942.0
12859,current,M,222,743,18870.93,5886.0,3237.0,37338.0,19554.52,3582.0,6.0,16.0,117.0,24.0,44.0,16.0,400000.0,1.0,1.0,1.0,1.0,89908.8,385218.7,2214.0,5439.0,87480.66,76790.5,11.0,3.0,125303.0,63065.25,32175.0,2.0,5.0,25717.0,104279.88,23145.0,47.0,106.0,39834.0,Y,1893.93,19539.0
2422,current,F,28,683,5060.5,1547.0,3970.5,7382.0,8134.0,8369.0,12.0,22.0,27.0,8.0,3.0,1.0,17000.0,1.0,1.0,1.0,1.0,419327.23,152664.0,15477.0,2921.0,54935.49,30949.5,23.0,23.0,16018.0,128451.15,230836.01,70.0,13.0,17445.0,113067.68,96189.0,13.0,78.0,28601.0,Y,157951.88,14599.0
9854,current,M,60,536,885.0,14825.95,1964.5,11974.77,1796.04,11215.0,24.0,10.0,9.0,5.0,1.0,17.0,784000.0,1.0,1.0,1.0,1.0,327324.9,43397.0,30011.0,-6885.0,33652.44,30127.0,10.0,1.0,46097.0,29522.83,50879.0,2.0,8.0,35803.0,205576.98,12209.0,47.0,54.0,29400.0,Y,7242.44,1763.0
8650,current,M,55,710,7903.78,20743.0,42009.0,3773.0,18447.5,5959.0,136.0,8.0,30.0,4.0,6.0,8.0,528000.0,1.0,1.0,1.0,1.0,1053411.2,1024477.47,6100.0,4063.0,46851.2,66026.0,35.0,3.0,32835.0,189938.76,61250.0,3.0,5.0,32971.0,41506.21,163574.75,1.0,22.0,26106.0,Y,1908.13,343379.0
19917,saving,M,56,243,194511.74,12643.0,1931.81,7979.1,1985.775,4869.0,8.0,3.0,16.0,8.0,1.0,13.0,326000.0,1.0,1.0,1.0,1.0,34249.0,186474.96,12016.0,3560.0,9115.06,82467.51,84.0,3.0,33747.0,29724.76,89082.0,31.0,49.0,42438.0,67528.33,18092.0,2.0,3.0,37772.0,Y,4598.38,39447.0
10691,current,M,37,516,6708.11,1728.49,2116.76,1156.9,26457.0,1295.0,2.0,34.0,59.0,10.0,2.0,79.0,125000.0,1.0,1.0,1.0,1.0,61186.36,462000.0,519.0,5439.0,25705.66,389429.0,42.0,1.0,37478.0,81679.3,42819.0,3.0,77.0,71630.0,45132.32,64079.0,3.0,80.0,24257.0,Y,972.0,8641.0
15866,current,M,66,653,40995.0,9277.44,6243.92,89589.0,5055.48,3501.5,14.0,34.0,50.0,42.0,5.0,2.0,26000.0,1.0,1.0,1.0,1.0,2100.0,191000.0,12000.0,6885.0,5768.27,60708.0,62.0,6.0,18503.0,70061.87,70021.74,2.0,38.0,290554.33,16626.48,25366.0,3.0,18.0,20782.0,Y,2794.41,806.0
8304,current,M,55,737,922.0,6766.0,17360.67,5241.05,8281.42,1287.0,4.0,5.0,74.0,3.0,28.0,2.0,406000.0,1.0,1.0,1.0,1.0,161704.0,470000.0,30011.0,553.0,26803.0,6027.0,12.0,2.0,18807.0,32955.25,39230.5,30.0,2.0,40700.0,210282.51,152934.0,14.0,18.0,19086.0,Y,2505.43,19617.0
12723,current,F,31,249,9936.7,157.0,1941.32,5467.0,6675.47,14791.0,1.0,10.0,50.0,1.0,12.0,81.0,19000.0,1.0,1.0,1.0,1.0,15772650.74,48087.25,550.0,1500.0,49023.89,70206.0,77.0,1.0,75408.0,44637.6,192786.0,5.0,29.0,66000.0,30079.79,517.0,5.0,3.0,20001.0,Y,1741.94,9307.0
6060,saving,M,33,370,1301.39,2706.0,2392.985,2047.0,7150.0,3102.0,53.0,66.0,64.0,42.0,4.0,8.0,46000.0,1.0,1.0,1.0,1.0,151000.0,470000.0,13873.0,20513.0,27587.37,124816.0,11.0,31.0,24961.0,15637.08,35941.0,2.0,11.0,270456.0,82018.11,93108.0,42.0,83.0,16634.0,Y,4461.73,14116.0
6348,current,M,55,863,16191.35,9347.94,1589.0,5312.0,3841.0,200112.0,26.0,5.0,13.0,22.0,3.0,1.0,533000.0,1.0,1.0,1.0,1.0,75240.45,78050.0,711.0,0.0,18343.95,90158.0,91.0,4.0,33117.0,55709.92,53236.0,45.0,8.0,12313.0,67528.33,36335.0,2.0,106.0,104556.0,Y,9376.39,18338.0
7389,current,M,53,446,3880.28,650.0,4427.63,11733.7,3885.14,10942.0,19.0,29.0,10.0,3.0,27.0,20.0,27000.0,1.0,1.0,1.0,1.0,67833.35,861640.54,73217.0,977.0,421.14,28349.0,17.0,13.0,100549.47,312874.02,176979.0,1.0,8.0,49404.96,87578.31,570.0,3.0,12.0,53589.0,Y,12608.0,15139.0
16155,current,M,46,683,1323.41,285.0,1460.0,4942.05,1517.0,1986.72,44.0,17.0,23.0,47.0,2.0,8.0,112000.0,1.0,1.0,1.0,1.0,229435.05,132324.01,50000.0,9415.0,40841.7,156975.0,11.0,5.0,36072.0,89847.39,35792.0,2.0,2.0,26561.0,86067.52,72191.0,9.0,18.0,15088.0,Y,88797.52,12129.0
14211,saving,M,30,723,1737.0,3643.44,41477.95,10309.0,264.69,3446.0,19.0,3.0,1.0,6.0,2.0,68.0,156000.0,1.0,1.0,1.0,1.0,827.31,10701.0,4000.0,5730.0,21701.6,63543.0,62.0,1.0,36131.0,76060.07,32682.0,31.0,13.0,77057.0,16994.0,51750.0,22.0,9.0,18431.0,Y,1912.96,6178.0
18923,current,M,60,886,13309.26,3172.0,10998.72,3037.88,6593.12,29798.0,136.0,2.0,67.0,50.0,15.0,3.0,139999.0,1.0,1.0,1.0,1.0,1359.3,122000.0,536.0,1332.0,45633.99,1129.0,69.0,1.0,28680.0,18776.0,112113.0,1.0,82.0,97267.0,25792.52,76535.0,4.0,100.0,19350.0,Y,25289.21,6873.0
13940,current,M,60,805,19887.0,3602.82,7806.7,9894.96,12627.13,8806.0,3.0,18.0,29.0,3.0,11.0,8.0,49999.0,1.0,1.0,1.0,1.0,48796.45,20000.0,12560.0,8572.0,117864.02,38742.0,46.0,2.0,17662.0,26508.98,100126.0,1.0,67.0,17633.0,13308.0,44035.0,2.0,58.0,185979.0,Y,4162.37,8469.0
17141,current,M,66,537,3409.75,26889.0,9064.51,943.0,8692.0,1358.0,14.0,18.0,1.0,24.0,3.0,30.0,44000.0,1.0,1.0,1.0,1.0,10006.2,237365.38,3850.0,6916.0,113837.53,39221.5,3.0,4.0,11674.0,37650.02,57535.0,4.0,4.0,98066.0,26303.0,618919.0,8.0,21.0,38000.0,Y,6294.48,6135.0
10822,current,F,32,743,10288.1,9673.14,6372.14,5047.0,1223.12,3667.0,12.0,10.0,44.0,24.0,3.0,14.0,373000.0,1.0,1.0,1.0,1.0,94127.1,64309.52,2214.0,-5715.4902299999985,54513.13,24597.0,43.0,13.0,85070.0,22639.0,67926.0,2.0,4.0,15290.0,23423.0,77111.73,16.0,83.0,11740.0,Y,600.98,19531.0
3050,current,M,53,638,1431.34,35632.2,5435.07,42546.75,15798.0,4874.0,7.0,9.0,29.0,3.0,25.0,4.0,326000.0,1.0,1.0,1.0,1.0,28844.0,182359.2,43798.0,12299.0,26437.36,106976.0,39.0,4.0,52384.0,11573.0,338101.0,2.0,75.0,27936.0,135884.73,45879.36,21.0,37.0,42289.0,Y,2200.59,126960.0
